epoch,discriminator_loss,generator_loss,avg_g_grad,avg_d_grad
387,1.2782623767852783,1.5459378957748413,3.9714301829819023,62.19805620484997
388,1.2720800638198853,1.1310123205184937,3.2765676885227113,49.26612392820575
389,1.1240334510803223,1.3389837741851807,3.995809521258149,53.218617690305216
390,1.1918330192565918,1.3182871341705322,4.0759980629174875,62.17107899905538
391,1.1793336868286133,1.0803146362304688,2.9680635696357602,57.12045154777809
392,1.2566869258880615,1.6650364398956299,4.11251984524142,57.363799855898904
393,0.9116246700286865,1.3519104719161987,3.9435701794832685,58.26061517407555
394,1.151677131652832,1.6993988752365112,4.428474026451957,61.72093513483678
395,1.1651102304458618,1.5414875745773315,4.331219883194297,63.72384476101352
396,1.2448285818099976,1.365416169166565,3.2087480285220096,54.31374514804081
397,1.2696952819824219,1.3491480350494385,4.4799400927366495,60.556884922474126
398,1.149115800857544,1.2965227365493774,3.7912201469668894,60.711690044140624
399,1.2489941120147705,1.1725953817367554,3.6111510766705153,68.27563174800618
400,1.1410804986953735,1.4933648109436035,3.6279928712049334,66.20379339022604
401,1.3716866970062256,1.2788647413253784,3.8705123561304435,66.8121157449735
402,1.1268079280853271,1.0801693201065063,3.2002028034967904,54.15075917626907
403,1.141973614692688,1.3776639699935913,3.6905100271490787,57.94139143234283
404,1.267683982849121,1.4968794584274292,4.374609780852565,55.92077736840447
405,1.0201530456542969,1.369182825088501,3.9631305274890694,50.604469369033254
406,1.2113147974014282,1.4269613027572632,3.8422240959159284,54.2899639252486
407,1.0660182237625122,1.3815840482711792,4.016596369494081,68.94029615491658
408,1.1897895336151123,1.735388159751892,3.8314642766439806,69.59405463124834
409,1.0867607593536377,1.3007787466049194,3.2670645648665047,50.144631998359884
410,1.2037854194641113,1.420393466949463,3.815209766628409,57.1597969082736
411,1.1472387313842773,1.364014983177185,3.6012303705628246,55.30369910793254
412,1.194201946258545,1.4280118942260742,3.89067386177003,70.71535463935977
413,1.1310722827911377,1.2541170120239258,3.6950101343869783,60.43417234245082
414,1.2673686742782593,1.1658267974853516,4.054693277380459,68.41813986387488
415,1.1144829988479614,1.3096309900283813,3.8605144804298273,54.411639880714674
416,1.096994161605835,1.343808650970459,3.847017591473651,64.4521954470404
417,1.0644712448120117,1.5281752347946167,4.199019396812489,57.704101575147135
418,1.1573982238769531,1.5318292379379272,4.421798777852349,56.9734446438747
419,1.3260602951049805,1.1101878881454468,3.444102650989522,59.925523505860454
420,1.2279484272003174,1.5075606107711792,4.645525468362694,65.4403446422752
421,1.264143943786621,1.4774385690689087,4.889061283121363,58.9879598673075
422,1.0519299507141113,1.4796454906463623,4.7774228912263,51.633055463108384
423,1.0815716981887817,1.2882665395736694,3.3881324800514925,68.50913136066215
424,1.0932068824768066,1.5005890130996704,3.3712382227878983,59.817733980548525
425,1.2061692476272583,1.4553029537200928,3.624940906388431,51.47295696431438
426,1.1774117946624756,1.2212072610855103,3.6278692491782967,62.235902300932956
427,1.1126985549926758,1.2315078973770142,3.6175501830202785,51.215690172498874
428,1.1170554161071777,1.4360438585281372,3.6824038854967154,65.25759143016019
429,1.141132116317749,1.3415883779525757,4.00187536500578,57.740339811063095
430,1.1284064054489136,1.274176001548767,3.834782761299504,54.0471448120777
431,1.1768949031829834,1.3551079034805298,3.8379491975740474,57.068927053648245
432,1.215313196182251,1.351151704788208,3.4825128218760684,66.2576828562113
433,1.2211854457855225,1.1706074476242065,3.8244974312786555,62.266565204946964
434,1.1827064752578735,1.063920021057129,3.8141896893637592,60.343484504192666
435,1.2939258813858032,1.1769367456436157,4.059909407304548,59.40290159942218
436,1.2455425262451172,1.0516947507858276,2.695865398116898,57.63548593261875
437,1.2652919292449951,1.5576857328414917,3.9889652903213015,62.24755833687406
438,1.0808922052383423,1.7942653894424438,4.23084638190992,69.16347102865252
439,1.3113898038864136,1.3918927907943726,4.064324856469321,57.147268195768994
440,1.1763079166412354,1.4177449941635132,3.5768296985800716,80.45579412390487
441,1.1041266918182373,1.546740174293518,4.666603530169197,55.3750541224398
442,1.203965663909912,1.4694370031356812,4.251169135645785,55.71794879330858
443,1.1838728189468384,1.4827266931533813,3.8401980780865577,65.67106165799504
444,1.1030901670455933,1.432350993156433,3.542855374294086,46.64353236253994
445,1.252143144607544,1.3602765798568726,3.541168713287026,52.30659215717583
446,1.1817104816436768,1.295603632926941,3.416889379023851,55.78195599396853
447,1.0809519290924072,1.4748377799987793,4.346552717342006,65.6692463619708
448,1.2117547988891602,1.267153024673462,3.8777354764711727,65.19815538750841
449,1.0876717567443848,1.220680594444275,3.674457614727748,55.37421976681207
450,1.1374149322509766,1.4358634948730469,4.09705933788052,61.4399752575889
451,1.1685914993286133,1.4797632694244385,3.9998873995094164,60.06839703843871
452,1.1720595359802246,1.3544033765792847,4.065004729761558,60.69170447872085
453,1.2257497310638428,1.31010901927948,3.0129738620823177,62.51310160057339
454,1.128811240196228,1.3993934392929077,3.7845802738998984,65.39555403179212
455,1.22297203540802,1.4375213384628296,3.559688376121705,53.310394251448876
456,1.2157011032104492,1.416378378868103,4.172918167201782,51.11997053802643
457,1.2644200325012207,1.1184589862823486,3.4152564581779536,68.85781012752471
458,1.1159576177597046,1.2128063440322876,3.570490524613006,60.310815231465035
459,1.1081905364990234,1.39366614818573,3.3056509528301894,61.16736724674746
460,1.1785316467285156,1.3386155366897583,3.3690292017894445,58.62387399458797
461,1.1632492542266846,1.172575831413269,3.2627168580449295,57.80665136929462
462,1.0930702686309814,1.3413969278335571,4.2206144417118745,57.02904625524057
463,1.192954182624817,1.4185718297958374,3.7282488347743072,52.51885122100676
464,1.2434957027435303,1.4727469682693481,4.050527435451773,56.29202908566226
465,1.1006633043289185,1.7485073804855347,3.93389756234813,66.6275300522372
466,1.1003468036651611,0.9707517623901367,3.603389699899414,39.629092532386395
467,1.093371868133545,1.4676202535629272,3.680869040366892,67.03126077454502
468,1.1803467273712158,1.3601511716842651,4.003251344049766,60.61821522311156
469,1.1413068771362305,1.3516374826431274,3.6653130125767936,66.43709893208158
470,1.0386261940002441,1.5289385318756104,4.029836292389986,70.67918191626583
471,1.161926031112671,1.273392677307129,3.2595156574790862,53.66208913183996
472,1.1082355976104736,1.1863148212432861,3.413095571526536,57.65158638913821
473,1.162282943725586,1.1897023916244507,3.2676458630617264,55.99674499998636
474,1.236879587173462,2.0731756687164307,4.127918277336225,71.97258887613297
475,1.1042886972427368,1.3799371719360352,3.223870229120279,64.56680365690858
476,1.109179973602295,1.4260601997375488,3.844240838707648,65.13375410836966
477,1.1400033235549927,1.4115468263626099,4.1008861513870185,53.34004090275451
478,1.2204509973526,1.1503185033798218,3.885054901191588,61.90717298636503
479,1.29008150100708,1.1958391666412354,3.5576871663397265,66.15639373879822
480,1.1044580936431885,1.2713685035705566,4.079797350139855,58.82318198566128
481,1.1807085275650024,1.153140902519226,3.7287581095411904,61.023678660488635
482,1.114422082901001,1.0617148876190186,3.6808004389827853,52.19557112302008
483,1.2260080575942993,1.4177544116973877,4.011817944787847,44.79033264734147
484,1.1202754974365234,1.6109507083892822,4.5000124288196215,60.48579808898094
485,1.1060614585876465,1.3388713598251343,4.317823932328009,49.162355458306955
486,1.198965311050415,1.3622227907180786,3.2608315872736933,63.32888712209385
487,1.2280399799346924,1.1621989011764526,3.369617916292572,58.5298893055219
488,1.2693966627120972,1.1720447540283203,2.971642003764154,59.256795139037266
489,1.4271546602249146,1.1208059787750244,3.699973687770676,48.30165675197522
490,1.1681737899780273,1.264146327972412,3.500289930639649,55.33966260043938
491,1.21402907371521,1.1258983612060547,4.072043659321962,54.51736288326304
492,1.1773654222488403,1.5510637760162354,3.4780812129652388,58.94114618959952
493,1.1810638904571533,1.2667486667633057,3.6415752548202307,58.67428493970987
494,1.1915169954299927,1.0933490991592407,3.249777922241207,58.65074448885885
495,1.1141347885131836,1.4224739074707031,3.377818621079201,58.494837051891345
496,1.1998263597488403,1.7277809381484985,4.650522310839592,66.83458874779706
497,1.1860105991363525,1.5128388404846191,3.924727928976089,56.83502810278545
498,1.0814200639724731,1.4560257196426392,3.162447999039177,52.70513344253064
499,1.0901641845703125,1.3884423971176147,3.2264956611253135,57.72329511880494
500,1.1737866401672363,1.388583779335022,4.331306139387798,68.63097520326804
501,1.2310596704483032,1.2322040796279907,2.8099555111069456,63.81939305880631
502,1.1588997840881348,1.299809217453003,3.872366936872993,55.898984446525176
503,1.2577121257781982,1.3243087530136108,3.9886561256333186,58.334645659504346
504,1.1620272397994995,1.2106850147247314,3.6831616038972372,69.81371598125044
505,1.2329282760620117,1.0096911191940308,3.051198238288166,66.6724493738832
506,1.2009046077728271,1.2937917709350586,3.773596785909869,58.734464665163806
507,1.0958906412124634,1.1246778964996338,2.9425446112089513,56.31183620964546
508,1.222977638244629,1.2934144735336304,3.4071862550922756,60.831397345114034
509,1.3007802963256836,1.159614086151123,2.8587183166000685,58.87291806118767
510,1.241979718208313,1.1656944751739502,3.9474200573667066,60.06241378291235
511,1.2722082138061523,1.2500361204147339,3.895854814210567,61.08499257484119
512,1.2823039293289185,1.19316565990448,2.653309278890779,54.668756782548215
513,1.265497088432312,0.9688213467597961,3.1198978556934773,73.64632806440514
514,1.2373030185699463,1.0980409383773804,2.9743717167453614,66.47610587274721
515,1.2252646684646606,1.4601600170135498,3.8902003235663973,63.90973207924664
516,1.097257137298584,1.131761908531189,2.9608033779574634,52.123804097430515
517,1.2901184558868408,1.1179863214492798,3.1582177726133795,58.745205056555555
518,1.2012122869491577,1.3362482786178589,3.8482589935157674,56.164037235348175
519,1.309154987335205,1.6106144189834595,3.5805042498459763,52.21813168489932
520,1.1224621534347534,1.1473907232284546,3.786326417190038,61.6168972375452
521,1.13873291015625,1.5855993032455444,4.056391385481002,64.29168593280788
522,1.1870099306106567,1.2737665176391602,4.404363375460182,51.63315787768411
523,1.1902949810028076,1.3263128995895386,3.2514815133431854,49.63490717684955
524,1.1930270195007324,1.087579369544983,3.63707416463392,56.655438801956265
525,1.099942684173584,1.3761824369430542,3.833035433142524,64.75912709972319
526,1.3072445392608643,1.319222331047058,3.3960891292238644,55.37195892016442
527,1.15913987159729,1.2686046361923218,3.4583412371654503,53.6230727539056
528,1.1428700685501099,1.2704185247421265,3.133922413207643,62.47010930935318
529,1.2200456857681274,1.1672251224517822,3.783104524533546,66.48627057177863
530,1.1644195318222046,0.9716305136680603,2.9281951141833065,50.32538172565472
531,1.175281286239624,1.323569416999817,3.8451745277705363,65.06891402762494
532,1.2335624694824219,1.260398030281067,3.168398853901916,52.85916956488552
533,1.0912492275238037,1.4376585483551025,3.7128630602952404,60.55658791793674
534,1.1724357604980469,1.4323660135269165,3.728617182564288,58.301332951510375
535,1.2090922594070435,1.3809534311294556,4.0274381588082315,62.989405447294565
536,1.05575430393219,1.5412813425064087,4.1434794074381145,65.17543945336776
537,1.2572615146636963,1.2314413785934448,4.069402886731432,48.80509811239684
538,1.1778794527053833,1.2606650590896606,3.7908251966982016,58.389635755934606
539,1.1161870956420898,1.2855253219604492,3.430095332496537,45.29894803996871
540,1.1855988502502441,1.2609302997589111,3.641108194515955,59.91321183688149
541,1.0904444456100464,1.2524800300598145,3.575414842609024,51.018857881714034
542,1.2232682704925537,1.4434356689453125,4.1280886786414435,57.04961472208053
543,1.3451212644577026,1.1006113290786743,3.64903581225783,56.490853402384936
544,1.2234762907028198,1.329297423362732,3.4818987915270627,60.17052501032926
545,1.1197680234909058,1.4707609415054321,3.798047868891272,55.65943432371985
546,1.1757696866989136,1.105086326599121,3.5817540929472975,62.113716644653046
547,1.2302095890045166,1.6063098907470703,4.068809183049705,55.52126638695612
548,1.2634539604187012,1.3643537759780884,3.3214675699179015,51.97712220397686
549,1.174445629119873,1.2047337293624878,3.426566316487842,52.10970775063295
550,1.1653757095336914,1.2237154245376587,3.6225218927914478,60.10144785334794
551,1.1182607412338257,1.3800092935562134,3.8791904027048245,62.173019922186775
552,1.158268690109253,1.2672693729400635,3.360505661903429,55.3164948117674
553,1.1534454822540283,1.3983317613601685,4.371015446073309,48.6769756792734
554,1.1282483339309692,1.1752598285675049,3.455116486865485,58.122309453966494
555,1.1027235984802246,1.279658555984497,3.457827214803055,60.35312973433375
556,1.1410839557647705,1.6953743696212769,3.8955367114637975,61.88231573946047
557,1.17891526222229,1.5293810367584229,4.122749499744753,56.76318819237818
558,1.2198278903961182,1.1700677871704102,3.7578747130595422,43.80021871599807
559,1.2035168409347534,1.5354923009872437,4.5218693962214145,53.34167773469144
560,1.2176636457443237,1.1575102806091309,3.474800007092802,60.78063328737031
561,1.2442978620529175,1.4759987592697144,3.229569161119676,58.55639252119046
562,1.200416088104248,1.4751739501953125,4.60414189977603,56.86987776853658
563,1.1177031993865967,1.2459999322891235,3.716632765640405,56.71021314580658
564,1.241600513458252,1.2716786861419678,3.757753264385198,54.676948838393116
565,1.125774621963501,1.5714324712753296,4.151073683968599,70.79048893056766
566,1.1070997714996338,1.4055293798446655,3.4106013060604985,60.645544488142065
567,1.3352717161178589,1.4087415933609009,3.8049817433188546,58.079769016782535
568,1.133251667022705,1.6071432828903198,3.5281383220157396,61.796839136822584
569,1.1095119714736938,1.6217457056045532,3.8043818443179798,66.32571682353552
570,1.2402104139328003,1.2722471952438354,5.104760836999198,51.924072733145714
571,1.1418273448944092,1.2688215970993042,4.165416854724139,49.34225845191387
572,1.180078148841858,1.0363796949386597,4.067482362584771,59.82417763826561
573,1.131542682647705,1.2907181978225708,3.923697726371023,52.29853729424941
574,1.1605803966522217,1.1573553085327148,3.189526256429937,60.749832481506694
575,1.3347060680389404,1.0044186115264893,2.6782722039080684,52.00652601234109
576,1.2044708728790283,1.3679720163345337,3.378026587490593,60.518452420560884
577,1.18021821975708,1.2761521339416504,3.8134355114601144,52.38537252284401
578,1.2214460372924805,1.1479406356811523,3.229966325471816,51.93827022800155
579,1.2237805128097534,1.214369773864746,3.1584893218184242,57.40209519798704
580,1.2094815969467163,1.142691969871521,3.9690240176619866,58.111834803751705
581,1.1741527318954468,1.3140050172805786,3.592955676865334,59.94413079304986
582,1.1449079513549805,1.279717206954956,3.1047897645263305,56.30818509978194
583,1.2775212526321411,1.0523946285247803,3.320465738706838,55.17086288707254
584,1.2484089136123657,1.364848256111145,4.070617331966338,60.865000655484984
585,1.1909300088882446,1.1925820112228394,3.201999129256176,54.907900589426426
586,1.2117260694503784,1.431982398033142,4.029938979425034,53.62668373501974
587,1.2348196506500244,1.5194112062454224,3.4195442525199704,62.461310867355536
588,1.270542860031128,1.47987699508667,3.424614874538842,54.913136791751526
589,1.2983862161636353,1.1158173084259033,3.8083646090059298,65.42304040285862
590,1.2920920848846436,0.9959301948547363,3.0627349469024847,63.405941329042626
591,1.2316761016845703,1.1976540088653564,3.3511745482099258,64.84925349861786
592,1.1935728788375854,0.980341911315918,2.899877736604652,48.5775473142295
593,1.2048250436782837,1.2304322719573975,3.639142552626624,56.95969766405781
594,1.178128957748413,1.1372114419937134,3.0183470304601143,54.56225689498859
595,1.21714448928833,1.392931580543518,3.906984321119045,65.18779459427878
596,1.171691656112671,1.2323499917984009,2.7415620254905493,53.870718319079415
597,1.204822063446045,1.3295259475708008,3.463944141914626,55.60918134998494
598,1.1159329414367676,1.342402696609497,3.3486861577639075,59.17665493612383
599,1.1715611219406128,1.2495774030685425,3.4540600444995806,60.091551516102996
600,1.0823415517807007,1.2666534185409546,3.640535461463368,60.37092871142966
601,1.2286397218704224,1.2110522985458374,3.6125418517619092,54.11459222556782
602,1.1168041229248047,1.126468539237976,3.403482329799949,55.213311178506636
603,1.2059192657470703,1.3257849216461182,2.8829284657858283,54.657370182472164
604,1.1788554191589355,1.3362771272659302,4.10380804309668,48.22606039976066
605,1.1783995628356934,1.4441206455230713,4.232646065191413,50.46631671422172
606,1.2381619215011597,0.9289018511772156,3.529720979692719,53.37484492571265
607,1.1418876647949219,1.1941310167312622,2.8635683026619385,51.14485095432682
608,1.1239351034164429,1.3045448064804077,4.014303536331344,58.058306508489224
609,1.1901617050170898,1.2287310361862183,3.5970264781641577,58.48445384978357
610,1.2173614501953125,1.4038752317428589,4.278215589781622,45.52395332970445
611,1.21657133102417,1.224252700805664,3.237064923422038,56.24630513176789
612,1.2890052795410156,1.4151735305786133,3.6874055840600244,49.42112030425046
613,1.161938190460205,1.3135552406311035,3.8382926544749263,52.82407761881229
614,1.1931995153427124,1.4066725969314575,3.4417899241471437,51.79822401057332
615,1.15425705909729,1.4464197158813477,3.105970247145743,53.454483067503624
616,1.1953113079071045,1.3369348049163818,4.049671682499817,60.96709508073072
617,1.15132474899292,1.164973258972168,2.9863863617997297,58.633255048224264
618,1.1309051513671875,1.3918075561523438,3.0812428210199942,58.30322638412306
619,1.3067269325256348,0.9048175811767578,2.748506503611157,43.91216607517538
620,1.239448070526123,1.4167245626449585,3.325329673450505,68.5511028903915
621,1.108792781829834,1.3220839500427246,2.91031311191825,54.67812769414546
622,1.1662747859954834,1.1891202926635742,3.0912625404801566,56.50665429059168
623,1.3379056453704834,1.034170389175415,3.2122271796528503,47.288596211453914
624,1.3613502979278564,1.310433268547058,3.534425413718932,65.39922773515045
625,1.226466417312622,1.3485167026519775,3.789748868081645,61.83524411089458
626,1.0920333862304688,1.2122470140457153,3.199848724819093,62.35125292993364
627,1.0793144702911377,1.4416592121124268,3.4781745248138796,57.16212465329652
628,1.1746742725372314,1.416383981704712,3.6760485350637495,54.994473768067415
629,1.2296147346496582,1.0365017652511597,3.228044589612341,53.17122902873571
630,1.2020299434661865,1.3430471420288086,3.5401161442310842,51.79801349700982
631,1.3382436037063599,1.1861895322799683,3.0513214277085443,55.24565459809365
632,1.2325910329818726,1.3469083309173584,3.568348312853743,55.57979683061721
633,1.2179007530212402,1.1622415781021118,3.3815566867648057,55.9157673081727
634,1.256401538848877,1.2458347082138062,3.778607503509531,53.154129228834584
635,1.2567658424377441,0.9794506430625916,2.7275365362519697,55.94624116012284
636,1.1277847290039062,1.1641894578933716,3.027496157830059,52.641043409781105
637,1.165959358215332,1.2213941812515259,2.8603295186192774,60.28762479820499
638,1.1901047229766846,1.1613960266113281,3.0933491475593846,55.4148305250962
639,1.1744794845581055,1.6561298370361328,3.387268654443165,65.95590824832601
640,1.2394721508026123,1.241756796836853,2.7402724779851293,54.039895396036826
641,1.207183599472046,1.2562741041183472,3.0564533766868056,55.0137950633388
642,1.23977530002594,1.2746070623397827,3.0776165847805044,55.59298056034593
643,1.1341652870178223,1.3448528051376343,3.12489570108901,59.42779807238166
644,1.216776967048645,1.2663952112197876,3.8177084292253074,60.18988195205466
645,1.1978130340576172,1.374037742614746,3.2064766143986443,62.25187445615429
646,1.22991943359375,1.2782176733016968,3.396430427425604,53.67922948187818
647,1.1992406845092773,1.0166066884994507,3.7065560648428932,55.16038124163378
648,1.2077608108520508,1.2900699377059937,3.411244338969578,51.46362882723191
649,1.2786853313446045,1.4157181978225708,3.3145993211501183,65.5478171883948
650,1.1857621669769287,1.2648811340332031,3.1418311910821397,52.95832257343621
651,1.1999118328094482,1.1302485466003418,3.391110112259019,53.90614562552883
652,1.1860252618789673,1.2412313222885132,3.105795524529204,50.376533296429116
653,1.2064614295959473,1.0818203687667847,2.880024433179777,50.00643841504954
654,1.1269559860229492,1.2058433294296265,2.869015699528622,55.357200208283686
655,1.2509751319885254,1.2005003690719604,2.9001964778982297,49.437008222054466
656,1.2560622692108154,1.3165318965911865,3.7362683100947343,57.10343193372335
657,1.154400110244751,1.2224831581115723,3.4138956236434823,55.92843142703037
658,1.2732759714126587,1.1480963230133057,2.9025857600535785,44.933085499040125
659,1.1799118518829346,1.2068777084350586,3.076903805564747,52.512380841401324
660,1.154487133026123,1.3806263208389282,3.2798368788126555,52.79469689147001
661,1.1553585529327393,1.3136509656906128,3.3184488474383054,61.95179445522297
662,1.3297728300094604,1.5899324417114258,3.784981213310826,58.2327535376719
663,1.1664915084838867,1.2952684164047241,2.9334086234510335,54.758469089338476
664,1.3124316930770874,1.0246257781982422,3.1245114726000214,48.2687439096908
665,1.1346735954284668,1.4175456762313843,3.429308089583038,54.65106138417535
666,1.321368932723999,1.373058557510376,3.53790973624387,53.448003443414315
667,1.242415189743042,1.0771158933639526,3.2887520683178497,46.44641300901583
668,1.1387465000152588,1.5017656087875366,3.726873187304018,53.74497301666299
669,1.2051206827163696,1.387104868888855,3.3701892415809165,52.99132914079316
670,1.1990951299667358,1.3050353527069092,3.1434250582947105,56.635523418756705
671,1.2064763307571411,1.2548907995224,3.5264361164330653,55.144552674877744
672,1.3187916278839111,1.117841362953186,3.292796816913179,53.745670005031975
673,1.2653982639312744,1.2158784866333008,3.3572249453423524,50.503721631262096
674,1.1849726438522339,1.2398828268051147,2.7806024838129404,67.35384903620532
675,1.2621517181396484,1.11106538772583,3.0288092773019333,50.54264065526328
676,1.2554783821105957,1.0720226764678955,2.8326814011225365,57.3397192033258
677,1.1893463134765625,1.2624753713607788,3.0288626240338825,49.132410862275705
678,1.1930129528045654,1.067214846611023,3.2304582254677205,59.26789492900407
679,1.3090424537658691,1.097855567932129,2.8199850048134625,63.022401058237485
680,1.2031161785125732,1.15631103515625,2.6832039188595656,53.78244577870021
681,1.1464784145355225,1.3246372938156128,3.0991749162697624,49.10524191619271
682,1.3495169878005981,1.1593345403671265,2.5370052619990875,59.51168161074465
683,1.2678929567337036,1.4102340936660767,2.516209123828089,50.231815242935035
684,1.1923878192901611,1.402327299118042,3.24065879554171,51.10015190855072
685,1.2171235084533691,1.027618408203125,3.3891094161218636,47.44261863064659
686,1.1946661472320557,1.3157446384429932,2.9472379034726166,58.797934191577674
687,1.2914791107177734,1.44918954372406,3.1954987188708217,64.14360914292038
688,1.1015336513519287,1.4371023178100586,3.643648403150786,49.50109981416033
689,1.2841821908950806,1.251372218132019,3.40338719986748,55.28252525837453
690,1.2250518798828125,1.4950512647628784,3.5726056482257627,46.10955022017924
691,1.0978446006774902,1.2301267385482788,3.251352945660513,48.027344091451724
692,1.2978700399398804,1.237306833267212,3.3324795575982447,61.064045813418325
693,1.4261832237243652,1.432717204093933,3.6533920600115115,52.7174432574293
694,1.1764717102050781,1.0220249891281128,3.3112439430917697,48.32948648884853
695,1.2848137617111206,1.3142281770706177,3.362000218114187,53.390695079496325
696,1.0765959024429321,1.2399415969848633,2.9866208503166787,57.53997120674606
697,1.2565102577209473,1.2517542839050293,3.0551610738209405,52.88448569047619
698,1.1970378160476685,1.2851375341415405,3.1759030620359376,53.111419158434714
699,1.293949007987976,1.2078202962875366,3.907975249135416,52.87045002646026
700,1.1551399230957031,1.3067020177841187,4.103056021093556,49.446256341067055
701,1.326864242553711,1.095228910446167,2.930343936567812,58.552696754463256
702,1.2622060775756836,0.9658665657043457,3.0964502691276183,45.827978963969606
703,1.1538963317871094,1.3587617874145508,3.5734785909051268,59.22972216255208
704,1.2413535118103027,1.3790773153305054,3.2782488187091685,50.10167316238064
705,1.2827593088150024,1.258924961090088,3.2045537396164154,63.66428389588297
706,1.286637544631958,1.1957741975784302,3.180576613619953,54.763963502161786
707,1.2822256088256836,1.1589435338974,3.1664719968327284,52.21746704953348
708,1.2277264595031738,1.299991488456726,2.518888580893582,46.73771122909267
709,1.3091530799865723,1.1367892026901245,2.881940110781167,54.65592230018797
710,1.125087022781372,1.195778489112854,4.199282679649703,53.539383641931096
711,1.145493507385254,1.5513678789138794,3.137400785284548,48.888322495270664
712,1.1265490055084229,1.1142231225967407,2.819967152896023,49.68803173900012
713,1.1731822490692139,1.4253009557724,3.2040551440452694,51.41741815296494
714,1.296252727508545,1.3185627460479736,2.799229751533462,55.88019702212837
715,1.2361695766448975,1.2347124814987183,3.4122141461609594,45.27277041972182
716,1.197837471961975,1.175295114517212,3.145104252420985,57.307170444743186
717,1.2680684328079224,1.1024314165115356,3.2466789979013235,51.60214106873691
718,1.0930263996124268,1.2669353485107422,3.0465480555539495,56.00611536737282
719,1.1003025770187378,1.3525419235229492,2.9836638178237695,55.673929414470635
720,1.0452638864517212,1.321579933166504,3.0530784957835615,54.07480069095516
721,1.2131001949310303,1.321574091911316,2.859043750103749,55.2394004458096
722,1.2858283519744873,1.3389718532562256,2.7772764433986965,53.6461505055632
723,1.2911272048950195,1.1603965759277344,2.5545328808893064,56.256812261122775
724,1.2178869247436523,1.1845180988311768,3.4044613979944693,48.626857650093015
725,1.1823124885559082,1.4850733280181885,3.300833048843175,47.12176177819989
726,1.3051936626434326,1.4570759534835815,3.740892787464898,49.21753919781295
727,1.2607725858688354,0.8906906247138977,2.6576443756380033,56.27669511136409
728,1.264155626296997,1.1716827154159546,3.1916025506705767,49.09070776763186
729,1.3236174583435059,1.0130760669708252,2.524791714133571,59.11413795125007
730,1.2419931888580322,1.1663542985916138,2.5901664927683874,56.57043233660809
731,1.258924961090088,1.487216830253601,2.8602378410592477,48.582565925942475
732,1.2547837495803833,1.356099009513855,3.692566657816679,48.09433463039586
733,1.035163164138794,1.4094499349594116,2.946354753233159,46.612258635350976
734,1.2289371490478516,1.049251675605774,2.8831838800201655,52.855017319812454
735,1.2118619680404663,1.158084750175476,2.8304532926154637,55.439707857492046
736,1.2769831418991089,1.201359748840332,2.5690689558907955,47.95643645193328
737,1.1347005367279053,1.3319357633590698,3.287830854849726,46.20659412230068
738,1.0911781787872314,1.3711271286010742,2.717040001717712,48.748195015771614
739,1.167969822883606,1.0309556722640991,2.632572637025221,50.2022240776294
740,1.2317297458648682,1.3911380767822266,3.0616510785383606,53.07051478856205
741,1.2007806301116943,0.9647493362426758,2.976967178116593,49.339392473130225
742,1.1642484664916992,1.347589135169983,3.244035219844865,48.91529836698393
743,1.1786308288574219,1.4705692529678345,3.019249443353423,59.767542114528986
744,1.2889376878738403,1.1711734533309937,2.8200332643565478,48.665587893428054
745,1.2433655261993408,1.471733808517456,3.3080616586875378,56.65658285672734
746,1.0924808979034424,1.4386018514633179,3.4899516281780403,49.66318006994423
747,1.1494561433792114,1.7022444009780884,3.342163154709709,55.185155392327765
748,1.0329793691635132,1.4407203197479248,3.75922714254056,51.818647427847345
749,1.232749581336975,1.1073963642120361,2.9413195577639186,56.12434693512038
750,1.143620491027832,1.3124595880508423,2.469345534895666,61.295620188944
751,1.1815955638885498,1.1779545545578003,3.3585370198483253,49.383682841162106
752,1.2552707195281982,1.149733066558838,2.7533683082987714,50.87622257652469
753,1.203568696975708,1.085047960281372,2.6474885610705643,46.49837235935814
754,1.1344072818756104,1.2188928127288818,3.450713869608068,50.57983623182698
755,1.242509365081787,1.4276074171066284,3.254754528718645,65.37548521948769
756,1.1621370315551758,1.3076971769332886,2.7687843566636285,51.478531711264004
757,1.2573649883270264,1.2239922285079956,2.6795241071510953,48.4997483944647
758,1.1827549934387207,1.317089319229126,2.8502216350836713,55.50545884044471
759,1.1014201641082764,1.5401611328125,2.9743363750911325,50.14478966669264
760,1.1062397956848145,1.2098277807235718,3.4197404489021523,51.43871292676038
761,1.2793015241622925,0.9434793591499329,2.6160712067467604,51.48386215667257
762,1.2662508487701416,1.3414766788482666,2.7056120342504153,59.96534815519178
763,1.18882155418396,1.5039345026016235,3.172373743020491,62.30825570474969
764,1.2383381128311157,1.0482254028320312,2.764498502482072,57.23168345248421
765,1.1787282228469849,1.2955248355865479,3.3427997292228953,54.3035970619164
766,1.1748219728469849,1.2213014364242554,3.1540474271440466,54.15664156780385
767,1.2174158096313477,1.2028754949569702,2.6852988440823538,51.43044589355027
768,1.2088053226470947,1.1914118528366089,3.3699513640989314,47.82170461914693
769,1.1988840103149414,1.162766695022583,2.856876267194883,47.44522891076899
770,1.2461398839950562,1.184944987297058,2.6711471741504123,50.935275142442606
771,1.1495229005813599,1.2588320970535278,3.182979658968959,49.00620340344468
772,1.146036148071289,1.0225056409835815,3.1449080610296534,48.99630082775897
